position_code,area,department,position,degree,major,number_of_recruits,number_of_applicants
010134,合肥,长丰县纪委监委,执纪监督监察,本科,会计学专业、会计专业、审计学专业、财务管理专业,1,94
010135,合肥,长丰县纪委监委,机关综合,本科,中国语言文学类、新闻传播学类,1,36
010136,合肥,长丰县纪委监委,执纪监督监察,本科,经济学类、金融学类,1,99
010137,合肥,中共长丰县委办公室,机关综合,本科,经济学类、马克思主义理论类、中国语言文学类、哲学类,1,42
010138,合肥,中共长丰县委宣传部,综合文字,本科,经济学类、公共管理类、哲学类、马克思主义理论类、中国语言文学类、新闻传播学类,1,51
010139,合肥,中共长丰县委宣传部,舆情监管,本科,计算机类,1,49
010140,合肥,长丰县妇女联合会,机关综合,本科,经济学类、法学类,1,38
010141,合肥,长丰县人民法院,法官助理1,本科,法学类（不含特设专业）,3,15
010142,合肥,长丰县人民法院,法官助理2,本科,法学类（不含特设专业）,1,1
010143,合肥,长丰县人民法院,司法警察,本科,公安学类,1,4
010144,合肥,长丰县人民检察院,检察官助理,本科,法学类（不含特设专业）,2,14
010145,合肥,长丰县人民检察院,司法行政人员,本科,中国语言文学类、新闻传播学类,1,34
010146,合肥,长丰县人民政府办公室,机关综合,本科,经济学类、公共管理类、中国语言文学类,1,56
010147,合肥,长丰县教育体育局,机关综合,本科,会计学专业、会计专业、财务管理专业、工商管理专业,1,114
010148,合肥,长丰县教育体育局,机关综合,本科,计算机类、电子信息类,1,45
010149,合肥,长丰县公安局,人民警察,本科,中国语言文学类、新闻传播学类,1,6
010150,合肥,长丰县公安局,人民警察,本科,金融学类、经济与贸易类,1,32
010151,合肥,长丰县公安局,法医★,本科,法医学类,1,9
010152,合肥,长丰县公安局,人民警察,本科,电子信息工程专业、通信工程专业、信息工程专业,1,21
010153,合肥,长丰县公安局,人民警察,本科,网络安全与执法专业、网络工程专业、网络空间安全专业,1,10
010154,合肥,长丰县财政局,财务管理,本科,会计学专业、会计专业、财务管理专业、财政学专业、审计学专业、金融学专业,1,59
010155,合肥,长丰县财政局,机关综合,本科,不限,1,3
010156,合肥,长丰县人力资源和社会保障局,信息管理,本科,电子信息类、计算机类,1,46
010157,合肥,长丰县人力资源和社会保障局,机关综合,本科,不限,1,4
010158,合肥,长丰县人力资源和社会保障局,综合文字,本科,社会学类、中国语言文学类、新闻传播学类,1,49
010159,合肥,长丰县自然资源和规划局,规划管理,本科,建筑学专业、城乡规划专业、城市设计专业,1,58
010160,合肥,长丰县自然资源和规划局,机关综合,本科,不限,1,4
010161,合肥,长丰县自然资源和规划局,规划管理,本科,公共管理类、地理科学类,1,101
010162,合肥,长丰县自然资源和规划局,规划管理,本科,法学类,1,17
010163,合肥,长丰县农业农村局,农业工程建设管理,本科,农学门类、农业工程类、土木类、水利类,1,118
010164,合肥,长丰县农业农村局,乡村建设,本科,电子信息类,1,55
010165,合肥,长丰县农业农村局,机关综合,本科,不限,1,8
010166,合肥,长丰县卫生健康委员会,医政医管,本科,临床医学专业、预防医学专业、公共事业管理专业,1,46
010167,合肥,长丰县卫生健康委员会,公共卫生,本科,预防医学专业、妇幼保健医学专业、卫生监督专业,1,32
010168,合肥,长丰县卫生健康委员会,综合文字,专科,不限,1,44
010169,合肥,长丰县应急管理局,安全生产监管,本科,安全科学与工程类,1,36
010170,合肥,长丰县应急管理局,安全生产监管,本科,化学类,1,52
010171,合肥,长丰县应急管理局,安全生产监管,本科,不限,1,3
010172,合肥,长丰县城市管理局,信息技术,本科,电子信息类、计算机类,1,48
010173,合肥,长丰县市场监督管理局,市场监督,本科,法学类（不含特设专业）,1,26
010174,合肥,长丰县市场监督管理局,市场监督,本科,会计学专业、会计专业、财务管理专业、财政学专业,1,76
010175,合肥,长丰县市场监督管理局,市场监督,本科,机械类、电气类,1,43
010176,合肥,长丰县市场监督管理局,市场监督,本科,不限,1,14
010177,合肥,长丰县市场监督管理局,市场监督,本科,经济与贸易类、知识产权专业,1,39
010178,合肥,长丰县市场监督管理局,网络交易监督,本科,电子信息类、计算机类（不含特设专业）,1,48
010179,合肥,长丰县市场监督管理局,食品监督,本科,食品科学与工程类,1,23
010180,合肥,长丰县住房建设和保障局,建设管理,本科,土木工程专业、给排水科学与工程专业、城市地下空间工程专业、道路桥梁与渡河工程专业,1,47
010181,合肥,长丰县住房建设和保障局,建设管理,本科,不限,1,6
010182,合肥,庐江县人民法院,法官助理1,本科,法学类（不含特设专业）,4,18
010183,合肥,庐江县人民法院,法官助理2,本科,法学类（不含特设专业）,1,3
010184,合肥,庐江县人民检察院,检察官助理,本科,法学类（不含特设专业）,2,12
010185,合肥,庐江县人民检察院,检察官助理,本科,法学类（不含特设专业）,1,4
010186,合肥,庐江县人民检察院,司法行政人员,本科,不限,1,4
010187,合肥,庐江县纪委监委,纪检监察,本科,侦查学专业、经济犯罪侦查专业、犯罪学专业、技术侦查学专业,2,2
010188,合肥,庐江县教育体育局,机关综合,本科,教育学类、中国语言文学类、经济学类、政治学类、马克思主义理论类、社会学类,2,164
010189,合肥,庐江县教育体育局,机关综合,本科,不限,1,6
010190,合肥,庐江县司法局,司法助理,本科,法学类,3,35
010191,合肥,庐江县财政局,财政管理,本科,财政学专业、经济学专业、金融学专业、会计学专业、财务管理专业,1,55
010192,合肥,庐江县人力资源和社会保障局,机关综合,本科,不限,1,3
010193,合肥,庐江县统计局,机关综合,本科,经济学类、统计学类、计算机类,1,110
010194,合肥,庐江县市场监督管理局,食品药品监管,本科,食品科学与工程类、药学专业、中药学专业,2,90
010195,合肥,庐江县市场监督管理局,市场监管,本科,金融学专业、国际经济与贸易专业、财务管理专业、会计学专业,1,83
010196,合肥,庐江县市场监督管理局,市场监管,本科,知识产权专业、汉语言文学专业、新闻学专业、法学专业,1,51
010197,合肥,庐江县市场监督管理局,市场监管,本科,公共事业管理专业、劳动与社会保障专业、旅游管理专业,1,64
010198,合肥,中共巢湖市委办公室,信息技术,本科,电子信息类、计算机类,1,54
010199,合肥,中共巢湖市委办公室,机关综合,本科,经济学类、中国语言文学类、新闻传播学类、法学类（不含特设专业）,1,38
010200,合肥,巢湖市纪委监委,纪检监察,本科,法学类（不含特设专业）,1,18
010201,合肥,巢湖市纪委监委,纪检监察,本科,会计学专业、会计专业、审计学专业、财务管理专业,1,60
010202,合肥,中共巢湖市委统一战线工作部,机关综合,本科,不限,1,286
010203,合肥,巢湖市人民法院,法官助理1,本科,法学类（不含特设专业）,2,7
010204,合肥,巢湖市人民法院,法官助理2,本科,法学类（不含特设专业）,1,0
010205,合肥,巢湖市人民法院,司法行政人员,本科,计算机科学与技术专业、网络工程专业、电子与计算机工程专业,1,47
010206,合肥,巢湖市人民政府办公室,综合文字,本科,中国语言文学类,1,27
010207,合肥,巢湖市人民政府办公室,信息管理,本科,计算机类,1,42
010208,合肥,巢湖市发展和改革委员会,经济规划,本科,经济学类、建筑类,1,63
010209,合肥,巢湖市科学技术局,机关综合,本科,不限,1,6
010210,合肥,巢湖市公安局,人民警察,专科,公安技术类、公安管理学专业、侦查学专业,2,21
010211,合肥,巢湖市公安局,人民警察,专科,公安技术类、公安管理学专业、侦查学专业,1,13
010212,合肥,巢湖市公安局,人民警察,本科,临床医学类,2,16
010213,合肥,巢湖市公安局,人民警察,本科,法学类,4,18
010214,合肥,巢湖市公安局,人民警察,本科,计算机类,5,80
010215,合肥,巢湖市公安局,人民警察,本科,计算机类,2,32
010216,合肥,巢湖市司法局,司法助理,本科,法学类,2,18
010217,合肥,巢湖市财政局,财政管理,本科,经济学门类、会计学专业、财务管理专业,3,310
010218,合肥,巢湖市人力资源和社会保障局,综合文字,本科,中国语言文学类、新闻传播学类,1,48
010219,合肥,巢湖市人力资源和社会保障局,劳动保障,本科,法学类（不含特设专业）,1,8
010220,合肥,巢湖市自然资源和规划局,土地资源管理,本科,土地资源管理专业、土地整治工程专业、自然地理与资源环境专业,1,44
010221,合肥,巢湖市自然资源和规划局,矿产资源管理,本科,地质学专业、勘查技术与工程专业、资源勘查工程专业,1,50
010222,合肥,巢湖市住房和城乡建设局,财务管理,本科,会计学专业、会计专业、审计学专业、财务管理专业,1,48
010223,合肥,巢湖市审计局,审计监督,本科,会计学专业、会计专业、审计学专业、财政学专业,1,41
010224,合肥,巢湖市城市管理局,机关综合,本科,不限,1,3
010225,合肥,巢湖市统计局,统计分析,本科,统计学专业、会计学专业、财务管理专业、工商管理专业,1,92
010226,合肥,巢湖市市场监督管理局,市场监管,本科,法学类、中国语言文学类、新闻传播学类,2,48
010227,合肥,巢湖市市场监督管理局,市场监管,本科,化学类、化工与制药类、药学类、食品科学与工程类,1,64
010228,合肥,巢湖市市场监督管理局,市场监管,本科,化学类、化工与制药类、药学类、食品科学与工程类,1,46
010229,合肥,巢湖市市场监督管理局,市场监管,本科,机械类、计算机类、工商管理类,1,104
010230,合肥,巢湖市市场监督管理局,市场监管,本科,机械类、计算机类、工商管理类,1,66
010231,合肥,巢湖市市场监督管理局,市场监管,专科,不限,3,20
010232,合肥,中共瑶海区纪律检查委员会机关,纪检监察,本科,法学门类,2,42
010233,合肥,中共瑶海区委统一战线工作部,综合文字,本科,中国语言文学类、新闻传播学类,1,72
